paper_id,Paper Title,Mix ID,Replacement Level,Activation Method,Key Processing Parameters,Reported Strength
92,Durability of cement mortars containing fine demolition wastes as supplementary cementitious materials,WM500,20%,Thermal activation at 500°C,"Calcined at 500°C for 2 hours, heating rate 10°C/min, 0/125 µm fraction, w/b = 0.5, s/b = 3",51.38 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,N-0.63-OPC,0%,,"Normal casting, w/b = 0.63",30.62 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,C-0.63-OPC,0%,,"Compression stress 10 MPa (2 min + 24 h holding), w/b = 0.63",57.72 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,N-0.63-CP15,15%,,"Normal casting, w/b = 0.63, CP particle size < 75 µm",20.61 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,C-0.63-CP15,15%,,"Compression stress 10 MPa (2 min + 24 h holding), w/b = 0.63, CP particle size < 75 µm",49.69 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,N-0.63-CP30,30%,,"Normal casting, w/b = 0.63, CP particle size < 75 µm",16.12 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,C-0.63-CP30,30%,,"Compression stress 10 MPa (2 min + 24 h holding), w/b = 0.63, CP particle size < 75 µm",42.34 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,N-0.63-CP45,45%,,"Normal casting, w/b = 0.63, CP particle size < 75 µm",10.90 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,C-0.63-CP45,45%,,"Compression stress 10 MPa (2 min + 24 h holding), w/b = 0.63, CP particle size < 75 µm",33.05 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,N-0.63-BP15,15%,,"Normal casting, w/b = 0.63, BP particle size < 75 µm",21.61 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,C-0.63-BP15,15%,,"Compression stress 10 MPa (2 min + 24 h holding), w/b = 0.63, BP particle size < 75 µm",52.09 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,N-0.63-BP30,30%,,"Normal casting, w/b = 0.63, BP particle size < 75 µm",16.52 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,C-0.63-BP30,30%,,"Compression stress 10 MPa (2 min + 24 h holding), w/b = 0.63, BP particle size < 75 µm",43.56 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,N-0.63-BP45,45%,,"Normal casting, w/b = 0.63, BP particle size < 75 µm",11.88 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,C-0.63-BP45,45%,,"Compression stress 10 MPa (2 min + 24 h holding), w/b = 0.63, BP particle size < 75 µm",32.57 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,N-0.63-GP15,15%,,"Normal casting, w/b = 0.63, GP particle size < 75 µm",26.59 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,C-0.63-GP15,15%,,"Compression stress 10 MPa (2 min + 24 h holding), w/b = 0.63, GP particle size < 75 µm",51.24 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,N-0.63-GP30,30%,,"Normal casting, w/b = 0.63, GP particle size < 75 µm",19.52 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,C-0.63-GP30,30%,,"Compression stress 10 MPa (2 min + 24 h holding), w/b = 0.63, GP particle size < 75 µm",41.09 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,N-0.63-GP45,45%,,"Normal casting, w/b = 0.63, GP particle size < 75 µm",15.05 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,C-0.63-GP45,45%,,"Compression stress 10 MPa (2 min + 24 h holding), w/b = 0.63, GP particle size < 75 µm",35.50 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,N-0.43-NC,0%,,"Normal casting, w/b = 0.43, SP = 2.59 kg/m³",45.48 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,C-0.43-NC,0%,,"Compression stress 10 MPa (2 min + 24 h holding), w/b = 0.43, SP = 2.59 kg/m³",76.60 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,N-0.43-CP15,15%,,"Normal casting, w/b = 0.43, CP particle size < 75 µm, SP = 2.59 kg/m³",39.73 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,C-0.43-CP15,15%,,"Compression stress 10 MPa (2 min + 24 h holding), w/b = 0.43, CP particle size < 75 µm, SP = 2.59 kg/m³",66.77 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,N-0.43-CP30,30%,,"Normal casting, w/b = 0.43, CP particle size < 75 µm, SP = 2.59 kg/m³",34.73 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,C-0.43-CP30,30%,,"Compression stress 10 MPa (2 min + 24 h holding), w/b = 0.43, CP particle size < 75 µm, SP = 2.59 kg/m³",64.28 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,N-0.43-CP45,45%,,"Normal casting, w/b = 0.43, CP particle size < 75 µm, SP = 2.59 kg/m³",27.00 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,C-0.43-CP45,45%,,"Compression stress 10 MPa (2 min + 24 h holding), w/b = 0.43, CP particle size < 75 µm, SP = 2.59 kg/m³",53.52 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,N-0.43-BP15,15%,,"Normal casting, w/b = 0.43, BP particle size < 75 µm, SP = 2.59 kg/m³",43.35 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,C-0.43-BP15,15%,,"Compression stress 10 MPa (2 min + 24 h holding), w/b = 0.43, BP particle size < 75 µm, SP = 2.59 kg/m³",72.72 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,N-0.43-BP30,30%,,"Normal casting, w/b = 0.43, BP particle size < 75 µm, SP = 2.59 kg/m³",35.25 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,C-0.43-BP30,30%,,"Compression stress 10 MPa (2 min + 24 h holding), w/b = 0.43, BP particle size < 75 µm, SP = 2.59 kg/m³",52.90 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,N-0.43-BP45,45%,,"Normal casting, w/b = 0.43, BP particle size < 75 µm, SP = 10.34 kg/m³",22.43 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,C-0.43-BP45,45%,,"Compression stress 10 MPa (2 min + 24 h holding), w/b = 0.43, BP particle size < 75 µm, SP = 10.34 kg/m³",43.18 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,N-0.43-GP15,15%,,"Normal casting, w/b = 0.43, GP particle size < 75 µm, SP = 2.59 kg/m³",41.51 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,C-0.43-GP15,15%,,"Compression stress 10 MPa (2 min + 24 h holding), w/b = 0.43, GP particle size < 75 µm, SP = 2.59 kg/m³",70.55 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,N-0.43-GP30,30%,,"Normal casting, w/b = 0.43, GP particle size < 75 µm, SP = 2.59 kg/m³",36.52 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,C-0.43-GP30,30%,,"Compression stress 10 MPa (2 min + 24 h holding), w/b = 0.43, GP particle size < 75 µm, SP = 2.59 kg/m³",62.74 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,N-0.43-GP45,45%,,"Normal casting, w/b = 0.43, GP particle size < 75 µm, SP = 2.59 kg/m³",28.25 MPa
93,Improvement of mechanical properties of high-volume recycled powder concrete by a novel compression casting method,C-0.43-GP45,45%,,"Compression stress 10 MPa (2 min + 24 h holding), w/b = 0.43, GP particle size < 75 µm, SP = 2.59 kg/m³",50.73 MPa
94,Mechanical properties and microstructures of thermally activated ultrafine recycled fine powder cementitious materials,A0,0%,,Reference control group (100% OPC),"Compressive Strength: 26.4 MPa (3d), 44.7 MPa (28d) [Table 1 / Section 3.1]; Flexural Strength: 5.0 MPa (3d), 6.5 MPa (28d) [Table 1 / Fig. 6]"
94,Mechanical properties and microstructures of thermally activated ultrafine recycled fine powder cementitious materials,B1,~13.9% (62.5g),None (Untreated RFP),Direct substitution of cement with raw RFP,28d Compressive Strength: ~38 MPa; 28d Flexural Strength: ~6.0 MPa [Fig. 6]
94,Mechanical properties and microstructures of thermally activated ultrafine recycled fine powder cementitious materials,B2,30% (135g),None (Untreated RFP),Direct substitution of cement with raw RFP,28d Compressive Strength: ~32 MPa; 28d Flexural Strength: ~5.0 MPa [Fig. 6]
94,Mechanical properties and microstructures of thermally activated ultrafine recycled fine powder cementitious materials,B3,45% (202.5g),None (Untreated RFP),Direct substitution with raw RFP; PS = 0.45g,"28d Compressive Strength: 29.1 MPa (without extra PS) / 31.6 MPa (with 1% PS); 28d Flexural Strength: ~4.0 MPa [Fig. 6, Fig. 7]"
94,Mechanical properties and microstructures of thermally activated ultrafine recycled fine powder cementitious materials,B4,60% (270g),None (Untreated RFP),Direct substitution with raw RFP; PS = 0.9g,28d Compressive Strength: ~18 MPa; 28d Flexural Strength: ~3.1 MPa [Fig. 6]
94,Mechanical properties and microstructures of thermally activated ultrafine recycled fine powder cementitious materials,C1,~13.9% (62.5g),Mechanical (Ultrafine Grinding),Ground via fluidized bed air mill (ZJ-QLM30) to D50 = 4.52 µm,"28d Compressive Strength: ~41 MPa (surpassed A0); 28d Flexural Strength: ~6.2 MPa [Section 3.1, Fig. 6]"
94,Mechanical properties and microstructures of thermally activated ultrafine recycled fine powder cementitious materials,C2,30% (135g),Mechanical (Ultrafine Grinding),Ground via fluidized bed air mill (ZJ-QLM30) to D50 = 4.52 µm,28d Compressive Strength: ~36 MPa; 28d Flexural Strength: ~5.4 MPa [Fig. 6]
94,Mechanical properties and microstructures of thermally activated ultrafine recycled fine powder cementitious materials,C3,45% (202.5g),Mechanical (Ultrafine Grinding),Ground to D50 = 4.52 µm; PS = 0.45g,"28d Compressive Strength: 31.4 MPa (70.1% of A0); 28d Flexural Strength: ~4.8 MPa [Section 3.1, Fig. 6]"
94,Mechanical properties and microstructures of thermally activated ultrafine recycled fine powder cementitious materials,C4,60% (270g),Mechanical (Ultrafine Grinding),Ground to D50 = 4.52 µm; PS = 0.9g,"28d Compressive Strength: ~23 MPa (52.9% of A0); 28d Flexural Strength: ~3.8 MPa [Section 3.1, Fig. 6]"
94,Mechanical properties and microstructures of thermally activated ultrafine recycled fine powder cementitious materials,D1,~13.9% (62.5g),Ultrafine Grinding + Thermal Activation,Fluidized bed air mill + calcination at 700 °C for 2 h (5 °C/min),28d Compressive Strength: ~43 MPa; 28d Flexural Strength: ~6.4 MPa [Fig. 6]
94,Mechanical properties and microstructures of thermally activated ultrafine recycled fine powder cementitious materials,D2,30% (135g),Ultrafine Grinding + Thermal Activation,Fluidized bed air mill + calcination at 700 °C for 2 h (5 °C/min),28d Compressive Strength: ~40 MPa; 28d Flexural Strength: ~6.1 MPa [Fig. 6]
94,Mechanical properties and microstructures of thermally activated ultrafine recycled fine powder cementitious materials,D3,45% (202.5g),Ultrafine Grinding + Thermal Activation,Calcined at 700 °C for 2 h; D50 = 2.94 µm; PS = 0.45g,"28d Compressive Strength: 43.1 MPa (96.5% of A0); 28d Flexural Strength: ~6.0 MPa [Abstract, Section 3.1, Fig. 6]"
94,Mechanical properties and microstructures of thermally activated ultrafine recycled fine powder cementitious materials,D4,60% (270g),Ultrafine Grinding + Thermal Activation,Calcined at 700 °C for 2 h; D50 = 2.94 µm; PS = 0.9g,"28d Compressive Strength: ~39 MPa (89.5% of A0); 28d Flexural Strength: ~5.2 MPa [Section 3.1, Fig. 6]"
95,"Thermal-activated recycled cement powder synergized with fly ash as supplementary cementitious in Portland cement: Strength, microstructure and environmental benefits",RCP0,"0 wt% replacement of cement by RCP (0% RCP, 20 wt% FA total binder replacement)",,"Water/Binder ratio = 0.5, Standard sand = 1350 kg/m³, Water = 225 kg/m³","7 d: 24.2 MPa
28 d: 38.1 MPa
60 d: 42.3 MPa
90 d: 44.5 MPa"
95,"Thermal-activated recycled cement powder synergized with fly ash as supplementary cementitious in Portland cement: Strength, microstructure and environmental benefits",RCP10,"10 wt% replacement of cement by RCP (36 kg/m³ RCP, 20 wt% FA)",Thermal activation (650 °C for 2 h),"Water/Binder ratio = 0.5, Heating rate = 10 °C/min, Ball milled 30 min, Sieved ≤ 75 µm","7 d: 25.5 MPa
28 d: 40.6 MPa
60 d: 45.2 MPa
90 d: 47.7 MPa"
95,"Thermal-activated recycled cement powder synergized with fly ash as supplementary cementitious in Portland cement: Strength, microstructure and environmental benefits",RCP20,"20 wt% replacement of cement by RCP (72 kg/m³ RCP, 20 wt% FA)",Thermal activation (650 °C for 2 h),"Water/Binder ratio = 0.5, Heating rate = 10 °C/min, Ball milled 30 min, Sieved ≤ 75 µm","7 d: 22.7 MPa
28 d: 35.7 MPa
60 d: 38.5 MPa
90 d: 39.8 MPa"
95,"Thermal-activated recycled cement powder synergized with fly ash as supplementary cementitious in Portland cement: Strength, microstructure and environmental benefits",RCP30,"30 wt% replacement of cement by RCP (108 kg/m³ RCP, 20 wt% FA)",Thermal activation (650 °C for 2 h),"Water/Binder ratio = 0.5, Heating rate = 10 °C/min, Ball milled 30 min, Sieved ≤ 75 µm","7 d: 20.7 MPa
28 d: 34.5 MPa
60 d: 36.5 MPa
90 d: 37.5 MPa"
95,"Thermal-activated recycled cement powder synergized with fly ash as supplementary cementitious in Portland cement: Strength, microstructure and environmental benefits",RCP40,"40 wt% replacement of cement by RCP (144 kg/m³ RCP, 20 wt% FA)",Thermal activation (650 °C for 2 h),"Water/Binder ratio = 0.5, Heating rate = 10 °C/min, Ball milled 30 min, Sieved ≤ 75 µm","7 d: 20.7 MPa
28 d: 31.4 MPa
60 d: 34.1 MPa
90 d: 35.2 MPa"
96,"Effect of Thermally Activated Construction and Demolition Waste as Partial Cement Replacement on the Physical, Mechanical, and Durability Properties of Low-Carbon Concrete",REF,0%,,Baseline (100% CEM I 42.5 R),"Flexural Strength: 6.1 MPa (28d), 6.2 MPa (90d);
Compressive Strength: 43.7 MPa (28d), 45.7 MPa (90d)"
96,"Effect of Thermally Activated Construction and Demolition Waste as Partial Cement Replacement on the Physical, Mechanical, and Durability Properties of Low-Carbon Concrete",5CDW,5%,Mechanical Grinding + Thermal Activation,"Los Angeles machine (11 cycles × 15 min) + Electric grain mill (1 cycle × 20 s);
Calcination at 600 °C for 4 h","Flexural Strength: 5.7 MPa (28d), 6.1 MPa (90d);
Compressive Strength: 40.9 MPa (28d), ~48.0 MPa (90d)"
96,"Effect of Thermally Activated Construction and Demolition Waste as Partial Cement Replacement on the Physical, Mechanical, and Durability Properties of Low-Carbon Concrete",15CDW,15%,Mechanical Grinding + Thermal Activation,"Los Angeles machine (11 cycles × 15 min) + Electric grain mill (1 cycle × 20 s);
Calcination at 600 °C for 4 h","Flexural Strength: 5.5 MPa (28d), 5.9 MPa (90d);
Compressive Strength: 37.6 MPa (28d), ~43.0 MPa (90d)"
96,"Effect of Thermally Activated Construction and Demolition Waste as Partial Cement Replacement on the Physical, Mechanical, and Durability Properties of Low-Carbon Concrete",25CDW,25%,Mechanical Grinding + Thermal Activation,"Los Angeles machine (11 cycles × 15 min) + Electric grain mill (1 cycle × 20 s);
Calcination at 600 °C for 4 h","Flexural Strength: 5.5 MPa (28d), 6.5 MPa (90d);
Compressive Strength: 34.8 MPa (28d), 31.9 MPa (90d)"
